513	Weapon Specialization (Sap)	33042	11	4	1441	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
514	Weapon Specialization (Short Sword)	33040	11	4	1442	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
515	Weapon Specialization (Battleaxe)	33040	11	4	1443	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
516	Weapon Specialization (Light Flail)	33040	11	4	1444	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
517	Weapon Specialization (Heavy Lance)	33042	11	4	1445	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
518	Weapon Specialization (Longsword)	33040	11	4	1446	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
519	Weapon Specialization (Heavy Pick)	33040	11	4	1447	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
520	Weapon Specialization (Rapier)	33040	11	4	1448	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
521	Weapon Specialization (Scimitar)	33040	11	4	1449	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
522	Weapon Specialization (Trident)	33040	11	4	1450	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
523	Weapon Specialization (Warhammer)	33040	11	4	1451	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
524	Weapon Specialization (Falchion)	33040	11	4	1452	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
525	Weapon Specialization (Heavy Flail)	33040	11	4	1453	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
526	Weapon Specialization (Glaive)	33040	11	4	1454	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
527	Weapon Specialization (Greataxe)	33040	11	4	1455	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
528	Weapon Specialization (Greatclub)	33040	11	4	1456	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
529	Weapon Specialization (Greatsword)	33040	11	4	1457	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
530	Weapon Specialization (Guisarme)	33040	11	4	1458	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
531	Weapon Specialization (Halberd)	33040	11	4	1459	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
532	Weapon Specialization (Longspear)	33040	11	4	1460	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
533	Weapon Specialization (Ranseur)	33040	11	4	1461	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
534	Weapon Specialization (Scythe)	33040	11	4	1462	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
535	Weapon Specialization (Shortbow)	33040	11	4	1463	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
536	Weapon Specialization (Composite Shortbow)	33042	11	4	1464	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
537	Weapon Specialization (Longbow)	33040	11	4	1465	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
538	Weapon Specialization (Composite Longbow)	33042	11	4	1466	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
539	Weapon Specialization (Butterfly Sword)	33040	11	4	1467	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
540	Weapon Specialization (Kukri)	33040	11	4	1468	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
541	Weapon Specialization (War Fan)	33040	11	4	1469	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
542	Weapon Specialization (Monk Spade)	33040	11	4	1470	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
543	Weapon Specialization (Kama)	33040	11	4	1471	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
544	Weapon Specialization (Tonfa)	33040	11	4	1472	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
545	Weapon Specialization (Siangham)	33040	11	4	1473	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
546	Weapon Specialization (Bastard Sword)	33040	11	4	1474	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
547	Weapon Specialization (Dwarven Waraxe)	33040	11	4	1475	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
548	Weapon Specialization (Gnome Hooked Hammer)	33040	11	4	1476	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
549	Weapon Specialization (Orc Double Axe)	33040	11	4	1477	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
550	Weapon Specialization (Spike Chain)	33040	11	4	1478	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
551	Weapon Specialization (Dire Flail)	33042	11	4	1479	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
552	Weapon Specialization (Two-bladed Sword)	33042	11	4	1480	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
553	Weapon Specialization (Dwarven Urgrosh)	33042	11	4	1481	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
554	Weapon Specialization (Hand Crossbow)	33042	11	4	1482	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
555	Weapon Specialization (Shuriken)	33040	11	4	1483	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
556	Weapon Specialization (Whip)	33042	11	4	1484	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
557	Weapon Specialization (Repeating Crossbow)	33040	11	4	1485	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
558	Weapon Specialization (Net)	33042	11	4	1486	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
559	Weapon Specialization (Grapple)	33042	11	4	1487	1	-1	-1	0	0	0	0	0	0	0	0	0	0	
560	Whirlwind Attack	16	3	13	1013	1	1	13	1024	1	1260	1	266	4	1336	1	-1	-1	
561	Barbarian Rage	8	7	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
562	Stunning Attacks	10	12	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
563	Wholeness of Body	8	12	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
564	Lay on Hands	8	13	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
565	Smite Evil	8	13	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
566	Remove Disease	8	13	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
567	Detect Evil	8	13	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
568	Aura of Courage	8	13	3	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
569	Divine Health	8	13	3	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
570	Divine Grace	8	13	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
571	Special Mount	10	13	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
572	Code of Conduct	10	13	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
573	Associates	10	13	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
574	Defensive Roll	262144	15	19	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
575	Turn Undead	8	-3	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
576	Rebuke Undead	8	9	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
577	Domain Power	8	9	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
578	Spontaneous Casting Cure	8	9	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
579	Spontaneous Casting Inflict	8	9	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
580	Combat Reflexes	80	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
581	Martial Weapon Proficiency All	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
582	Simple Weapon Proficiency Druid	8	10	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
583	Simple Weapon Proficiency Monk	8	12	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
584	Simple Weapon Proficiency Rogue	8	15	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
585	Simple Weapon Proficiency Wizard	8	17	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
586	Simple Weapon Proficiency Elf	4	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
587	Uncanny Dodge	8	-7	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
588	Fast Movement	8	-6	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
589	Bardic Music	8	8	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
590	Bardic Knowledge	8	8	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
591	Nature Sense	8	10	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
592	Woodland Stride	2	10	2	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
593	Trackless Step	8	10	3	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
594	Resist Natures Lure	8	10	4	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
595	Wild Shape	8	10	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
596	Venom Immunity	8	10	9	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
597	Armor Proficiency Druid	8	10	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
598	Flurry of Blows	8	12	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
599	Evasion	8	-5	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
600	Still Mind	8	12	3	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
601	Purity of Body	8	12	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
602	Improved Evasion	262144	15	19	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
603	Ki Strike	8	12	10	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
604	Sneak Attack	8	15	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
605	Trapfinding	8	15	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
606	Crippling Strike	262144	15	19	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
607	Opportunist	262144	15	19	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
608	Skill Mastery	262144	15	19	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
609	Slippery Mind	262144	15	19	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
610	Call Familiar	8	-8	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
611	Favored Enemy Aberration	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
612	Favored Enemy Animal	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
613	Favored Enemy Beast	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
614	Favored Enemy Construct	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
615	Favored Enemy Dragon	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
616	Favored Enemy Elemental	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
617	Favored Enemy Fey	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
618	Favored Enemy Giant	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
619	Favored Enemy Magical Beast	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
620	Favored Enemy Monsterous Humanoid	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
621	Favored Enemy Ooze	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
622	Favored Enemy Plant	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
623	Favored Enemy Shapechanger	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
624	Favored Enemy Undead	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
625	Favored Enemy Vermin	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
626	Favored Enemy Outsider Evil	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
627	Favored Enemy Outsider Good	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
628	Favored Enemy Outsider Lawful	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
629	Favored Enemy Outsider Chaotic	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
630	Favored Enemy Humanoid Goblinoid	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
631	Favored Enemy Humanoid Reptilian	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
632	Favored Enemy Humanoid Dwarf	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
633	Favored Enemy Humanoid Elf	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
634	Favored Enemy Humanoid Gnoll	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
635	Favored Enemy Humanoid Gnome	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
636	Favored Enemy Humanoid Halfling	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
637	Favored Enemy Humanoid Orc	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
638	Favored Enemy Humanoid Human	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
639	Ambidexterity Ranger	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
640	Two-Weapon Fighting Ranger	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
641	Improved Two-Weapon Fighting Ranger	8	14	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
642	Animal Companion	8	-9	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
643	Two-Weapon Fighting Style	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644	Archery Style	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645	Widen Spell	131072	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646	Rapid Shot (Ranger)	8	8	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
647	Many Shot (Ranger)	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648	Simple Weapon Proficiency Bard	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
649	None	2	-1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	
650	Exotic Weapon Proficiency	524290	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
651	Improved Critical	524290	266	8	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	
652	Martial Weapon Proficiency	524290	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
653	Skill Focus	524290	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
654	Weapon Finesse	524290	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
655	Weapon Focus	524290	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
656	Greater Weapon Focus	524290	11	4	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
657	Weapon Specialization	524290	11	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
658	Diamond Body	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659	Abundant Step	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
660	Diamond Soul	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661	Quivering Palm	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662	Empty Body	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
663	Perfect Self	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664	Greater Two-Weapon Fighting Ranger	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
665	Improved Precise Shot	16	1	19	1269	1	1267	1	266	11	-1	-1	0	0	0	0	0	0	
666	Improved Precise Shot Ranger	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
667	Sharp-Shooting	16	1269	1	1267	1	266	3	-1	-1	0	0	0	0	0	0	0	0	
668	Divine Might	0	0	13	-3	1	1268	1	-1	-1	0	0	0	0	0	0	0	0	
669	Reckless Offense	0	266	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
670	Knock-Down	2	266	2	0	15	1217	1	-1	-1	0	0	0	0	0	0	0	0	
671	Superior Expertise	16	266	6	3	13	1013	1	-1	-1	0	0	0	0	0	0	0	0	
672	Deadly Precision	0	266	5	1	15	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
673	Persistent Spell	131074	1049	1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
674	Power Critical	18	266	4	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
675	Greater Rage	8	7	11	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
676	Greater Weapon Specialization (Gauntlet)	1048848	11	12	1417	1	1065	1	1489	1	-1	-1	0	0	0	0	0	0	
677	Greater Weapon Specialization (Unarmed strike)	1048848	11	12	1418	1	1066	1	1490	1	-1	-1	0	0	0	0	0	0	
678	Greater Weapon Specialization (Unarmed strike - small being)	1048848	11	12	1419	1	1067	1	1491	1	-1	-1	0	0	0	0	0	0	
679	Greater Weapon Specialization (Dagger)	1048848	11	12	1420	1	1068	1	1492	1	-1	-1	0	0	0	0	0	0	
680	Greater Weapon Specialization (Punching Dagger)	1048848	11	12	1421	1	1069	1	1493	1	-1	-1	0	0	0	0	0	0	
681	Greater Weapon Specialization (Spiked Gauntlet)	1048848	11	12	1422	1	1070	1	1494	1	-1	-1	0	0	0	0	0	0	
682	Greater Weapon Specialization (Light Mace)	1048848	11	12	1423	1	1071	1	1495	1	-1	-1	0	0	0	0	0	0	
683	Greater Weapon Specialization (Sickle)	1048848	11	12	1424	1	1072	1	1496	1	-1	-1	0	0	0	0	0	0	
684	Greater Weapon Specialization (Club)	1048848	11	12	1425	1	1073	1	1497	1	-1	-1	0	0	0	0	0	0	
685	Greater Weapon Specialization (Shortspear)	1048848	11	12	1426	1	1074	1	1498	1	-1	-1	0	0	0	0	0	0	
686	Greater Weapon Specialization (Heavy mace)	1048848	11	12	1427	1	1075	1	1499	1	-1	-1	0	0	0	0	0	0	
687	Greater Weapon Specialization (Morningstar)	1048848	11	12	1428	1	1076	1	1500	1	-1	-1	0	0	0	0	0	0	
688	Greater Weapon Specialization (Quarterstaff)	1048848	11	12	1429	1	1077	1	1501	1	-1	-1	0	0	0	0	0	0	
689	Greater Weapon Specialization (Spear)	1048848	11	12	1430	1	1078	1	1502	1	-1	-1	0	0	0	0	0	0	
690	Greater Weapon Specialization (Light Crossbow)	1048848	11	12	1431	1	1079	1	1503	1	-1	-1	0	0	0	0	0	0	
691	Greater Weapon Specialization (Dart)	1048848	11	12	1432	1	1080	1	1504	1	-1	-1	0	0	0	0	0	0	
692	Greater Weapon Specialization (Sling)	1048848	11	12	1433	1	1081	1	1505	1	-1	-1	0	0	0	0	0	0	
693	Greater Weapon Specialization (Heavy Crossbow)	1048848	11	12	1434	1	1082	1	1506	1	-1	-1	0	0	0	0	0	0	
694	Greater Weapon Specialization (Javelin)	1048848	11	12	1435	1	1083	1	1507	1	-1	-1	0	0	0	0	0	0	
695	Greater Weapon Specialization (Throwing Axe)	1048850	11	12	1436	1	1084	1	1508	1	-1	-1	0	0	0	0	0	0	
696	Greater Weapon Specialization (Light Hammer)	1048848	11	12	1437	1	1085	1	1509	1	-1	-1	0	0	0	0	0	0	
697	Greater Weapon Specialization (Handaxe)	1048848	11	12	1438	1	1086	1	1510	1	-1	-1	0	0	0	0	0	0	
698	Greater Weapon Specialization (Light Lance)	1048850	11	12	1439	1	1087	1	1511	1	-1	-1	0	0	0	0	0	0	
699	Greater Weapon Specialization (Light Pick)	1048848	11	12	1440	1	1088	1	1512	1	-1	-1	0	0	0	0	0	0	
700	Greater Weapon Specialization (Sap)	1048850	11	12	1441	1	1089	1	1513	1	-1	-1	0	0	0	0	0	0	
701	Greater Weapon Specialization (Short Sword)	1048848	11	12	1442	1	1090	1	1514	1	-1	-1	0	0	0	0	0	0	
702	Greater Weapon Specialization (Battleaxe)	1048848	11	12	1443	1	1091	1	1515	1	-1	-1	0	0	0	0	0	0	
703	Greater Weapon Specialization (Light Flail)	1048848	11	12	1444	1	1092	1	1516	1	-1	-1	0	0	0	0	0	0	
704	Greater Weapon Specialization (Heavy Lance)	1048850	11	12	1445	1	1093	1	1517	1	-1	-1	0	0	0	0	0	0	
705	Greater Weapon Specialization (Longsword)	1048848	11	12	1446	1	1094	1	1518	1	-1	-1	0	0	0	0	0	0	
706	Greater Weapon Specialization (Heavy Pick)	1048848	11	12	1447	1	1095	1	1519	1	-1	-1	0	0	0	0	0	0	
707	Greater Weapon Specialization (Rapier)	1048848	11	12	1448	1	1096	1	1520	1	-1	-1	0	0	0	0	0	0	
708	Greater Weapon Specialization (Scimitar)	1048848	11	12	1449	1	1097	1	1521	1	-1	-1	0	0	0	0	0	0	
709	Greater Weapon Specialization (Trident)	1048848	11	12	1450	1	1098	1	1522	1	-1	-1	0	0	0	0	0	0	
710	Greater Weapon Specialization (Warhammer)	1048848	11	12	1451	1	1099	1	1523	1	-1	-1	0	0	0	0	0	0	
711	Greater Weapon Specialization (Falchion)	1048848	11	12	1452	1	1100	1	1524	1	-1	-1	0	0	0	0	0	0	
712	Greater Weapon Specialization (Heavy Flail)	1048848	11	12	1453	1	1101	1	1525	1	-1	-1	0	0	0	0	0	0	
713	Greater Weapon Specialization (Glaive)	1048848	11	12	1454	1	1102	1	1526	1	-1	-1	0	0	0	0	0	0	
714	Greater Weapon Specialization (Greataxe)	1048848	11	12	1455	1	1103	1	1527	1	-1	-1	0	0	0	0	0	0	
715	Greater Weapon Specialization (Greatclub)	1048848	11	12	1456	1	1104	1	1528	1	-1	-1	0	0	0	0	0	0	
716	Greater Weapon Specialization (Greatsword)	1048848	11	12	1457	1	1105	1	1529	1	-1	-1	0	0	0	0	0	0	
717	Greater Weapon Specialization (Guisarme)	1048848	11	12	1458	1	1106	1	1530	1	-1	-1	0	0	0	0	0	0	
718	Greater Weapon Specialization (Halberd)	1048848	11	12	1459	1	1107	1	1531	1	-1	-1	0	0	0	0	0	0	
719	Greater Weapon Specialization (Longspear)	1048848	11	12	1460	1	1108	1	1532	1	-1	-1	0	0	0	0	0	0	
720	Greater Weapon Specialization (Ranseur)	1048848	11	12	1461	1	1109	1	1533	1	-1	-1	0	0	0	0	0	0	
721	Greater Weapon Specialization (Scythe)	1048848	11	12	1462	1	1110	1	1534	1	-1	-1	0	0	0	0	0	0	
722	Greater Weapon Specialization (Shortbow)	1048848	11	12	1463	1	1111	1	1535	1	-1	-1	0	0	0	0	0	0	
723	Greater Weapon Specialization (Composite Shortbow)	1048850	11	12	1464	1	1112	1	1536	1	-1	-1	0	0	0	0	0	0	
724	Greater Weapon Specialization (Longbow)	1048848	11	12	1465	1	1113	1	1537	1	-1	-1	0	0	0	0	0	0	
725	Greater Weapon Specialization (Composite Longbow)	1048850	11	12	1466	1	1114	1	1538	1	-1	-1	0	0	0	0	0	0	
726	Greater Weapon Specialization (Butterfly Sword)	1048848	11	12	1467	1	1115	1	1539	1	-1	-1	0	0	0	0	0	0	
727	Greater Weapon Specialization (Kukri)	1048848	11	12	1468	1	1116	1	1540	1	-1	-1	0	0	0	0	0	0	
728	Greater Weapon Specialization (War Fan)	1048848	11	12	1469	1	1117	1	1541	1	-1	-1	0	0	0	0	0	0	
729	Greater Weapon Specialization (Monk Spade)	1048848	11	12	1470	1	1118	1	1542	1	-1	-1	0	0	0	0	0	0	
730	Greater Weapon Specialization (Kama)	1048848	11	12	1471	1	1119	1	1543	1	-1	-1	0	0	0	0	0	0	
731	Greater Weapon Specialization (Tonfa)	1048848	11	12	1472	1	1120	1	1544	1	-1	-1	0	0	0	0	0	0	
732	Greater Weapon Specialization (Siangham)	1048848	11	12	1473	1	1121	1	1545	1	-1	-1	0	0	0	0	0	0	
733	Greater Weapon Specialization (Bastard Sword)	1048848	11	12	1474	1	1122	1	1546	1	-1	-1	0	0	0	0	0	0	
734	Greater Weapon Specialization (Dwarven Waraxe)	1048848	11	12	1475	1	1123	1	1547	1	-1	-1	0	0	0	0	0	0	
735	Greater Weapon Specialization (Gnome Hooked Hammer)	1048848	11	12	1476	1	1124	1	1548	1	-1	-1	0	0	0	0	0	0	
736	Greater Weapon Specialization (Orc Double Axe)	1048848	11	12	1477	1	1125	1	1549	1	-1	-1	0	0	0	0	0	0	
737	Greater Weapon Specialization (Spike Chain)	1048848	11	12	1478	1	1126	1	1550	1	-1	-1	0	0	0	0	0	0	
738	Greater Weapon Specialization (Dire Flail)	1048850	11	12	1479	1	1127	1	1551	1	-1	-1	0	0	0	0	0	0	
739	Greater Weapon Specialization (Two-bladed Sword)	1048850	11	12	1480	1	1128	1	1552	1	-1	-1	0	0	0	0	0	0	
740	Greater Weapon Specialization (Dwarven Urgrosh)	1048850	11	12	1481	1	1129	1	1553	1	-1	-1	0	0	0	0	0	0	
741	Greater Weapon Specialization (Hand Crossbow)	1048850	11	12	1482	1	1130	1	1554	1	-1	-1	0	0	0	0	0	0	
742	Greater Weapon Specialization (Shuriken)	1048848	11	12	1483	1	1131	1	1555	1	-1	-1	0	0	0	0	0	0	
743	Greater Weapon Specialization (Whip)	1048850	11	12	1484	1	1132	1	1556	1	-1	-1	0	0	0	0	0	0	
744	Greater Weapon Specialization (Repeating Crossbow)	1048848	11	12	1485	1	1133	1	1557	1	-1	-1	0	0	0	0	0	0	
745	Greater Weapon Specialization (Net)	1048850	11	12	1486	1	1134	1	1558	1	-1	-1	0	0	0	0	0	0	
746	Greater Weapon Specialization (Grapple)	1048850	11	12	1487	1	1135	1	1559	1	-1	-1	0	0	0	0	0	0	
747	Tireless Rage	8	7	17	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
748	Mighty Rage	8	7	20	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
749	Indomitable Will	8	7	14	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	
